nmId;rating;text
684264302;5;"Выравнивает тон лица. Не липнет. Текстура хорошая. - Однозначно советую к покупке."
684264302;5;"Выравнивает тон лица. Не липнет. Текстура хорошая. - Однозначно советую к покупке."
684264302;5;"Не нашла. Пенка отличная, текстура кремовая, нежная, хорошо очищает кожу, не сушит кожу. Пахнет очень приятно."
684264302;1;"она буквально желтая"
684264302;5;"Классная пенка, хорошо увлажняет, удаляет загрязнения, хорошо пенится, расход чуть-чуть надо и очень крутой запах. Мне очень понравилась👌 Ставлю 5 звездочек Недостатков нет Рекомендую однозначно👌"
684264302;5;"Очень классный аромат, отлично увлажняет мою сухую кожу. Люблю сыворотки, эта теперь моя любимая❤️ Качество на высоте. Девочки, пробуйте, она крутая👌 Недостатков нет Спасибо продавцу за качество🤗"
684264302;5;"Отличный тональный. Рекомендую"
684264302;5;"Использовала впервые. Сыворотка молочного цвета, запах нейтральный. Не стягивает и не сушит кожу. Сделала по инструкции, немного даже осветлило лицо."
684264302;5;"Пенка мягкая, не сушит кожу, с нейтральным ароматом. Отлично очищает, оставляет ощущение свежести и комфорта. Подходит для ежедневного ухода."
684264302;5;"Сыворотка отлично увлажняет и успокаивает кожу, быстро впитывается, не оставляет липкости. Подходит для ежедневного ухода, делает кожу мягкой и сияющей."
684264302;5;"Пенка нежная, хорошо очищает, не сушит кожу"
684264302;5;"Хорошая сыворотка, консистенция приятная, кожа после нанесения не липкая"
684264302;3;"хорошо ложиться вытекает из диспенсера на который нажимают в принципе хороший, но из-за вытекания-не советую."
684264302;5;"Хорошая сыворотка. Нет Сыворотка понравилась. Подошла для проблемой кожи. Хорошо увлажняет, успокаивает кожу лица, снимает покраснения."
684264302;5;"Хорошо помогает от жирной кожи Немного помята коробка Сыворотка очень хорошая. Кожа после неё не блестит, не становится жирной. Она не пересушивает кожу, но при этом очень хорошо работает и действительно справляется с высыпаниями и проблемной кожей. Спасибо за качественный товар."
684264302;5;"Хорошо очищает, не сушит кожу - Пенка просит супер. Очень мягкая, мягко очищает кожу, не пересушивает. Очень приятная, не жирнит кожу, после неё нет прыщей.Рекомендую)"
684264302;5;"Тональный крем на самом деле немного желтит, но как- то быстро к этому привыкаешь и он не бросается в глаза. Очень приятная текстура, очень красивым и ровным делает цвет лица, лицо не блестит смотрится естественно, как будто так и должно быть, не пачкается если не наносить много. Вобщем мне понравился крем, я давольна. Скорее всего повторю заказ! Спасибо!"
684264302;5;"очень хорошо держится на лице целый день,спасибо"
684264302;1;"Тон жёлтит совсем не то что в описании ..."
684264302;4;"выглядит просто супер прямо как показано. очень понравилась текстура, ничего не липнет, на лице приятно держится. очень мало средства, по-моему, хватит на 5-7 использований."
684264302;5;"Пенка мне очень понравилась. Очищает хорошо, а ещё имеет приятный запах и консистенцию. Рекомендую."
684264302;5;"Хороший тон за свои деньги Желтоват , но я добавляю аджастер белый и вообще супер"
684264302;5;"Пенка мне понравилась, хорошо очищает кожу лица"
684264302;4;"Упаковка супер, но сам тон вызывает сомнения, так как выглядит очень жёлтым в сравнении с моим тоном(от той же фирмы, кстати). На камере не особо видно но при растушевке видно желтоватый оттенок, позже попробую на лице и дополню, но пока отношусь скептически..."
684264302;5;"Эта сыворотка быстро впитывается, я использую её перед макияжем. Она чудесно увлажняет, приятно пахнет. Результат после первого применения, кожа стала гораздо мягче. Спасибо продавцу!"
684264302;1;"Мягкая текстура,хорошо ложится на кожу, довольна выбором."
684264302;5;"Хороший тональник. Упаковка коробка, слюда, ничего не повреждено Матовый, стойкий, не течет Самый светлый тон все равно немного отдает в рыжину , хотя может только у меня так Для меня бледной моли 01 оттенок очень рыжий 😁 Но если нанести буквально каплю и распределить на все лицо, то смотрится хорошо"
684264302;5;"Хороший тональный крем"
684264302;4;"Плотная текстура, матирует Недолго держится на коже. И для меня цвет оказался темноват"
684264302;5;"Все пришло целое, хорошо упаковано, доставка быстрая. Спасибо продавцу 👍 Беру впервые, посоветовала подруга."
684264302;5;"Все пришло целое, хорошо упаковано, доставка быстрая. Спасибо продавцу 👍 Беру впервые, посоветовала подруга."
684264302;5;"Очень мягкая пенка, нежная. Приятная очень на ощупь кожа, хорошо пенится! 🔥"
684264302;5;"Всё Ок У меня такая пенка для умывания впервые! Очень мягкая пенка в намыливании,нежнятина, кисленькая кому интересно. После смывание кожа приятная на ощупь, как детская.  Цвет лица светлее, здоровее и воспалительные покраснения мало заметны"
684264302;5;"Всё Ок Сыворотка это для меня открытие, что можно и покраснения на коже убрать, и кожа не пересушена! Запах очень лёгкий и нежный.  Легко нанести. Оставляет только приятные ощущения. Теперь ,как ритуал, наношу утром и вечером, очень довольна."
684264302;5;"Хороший, матовый тон. Очень понравился"
684264302;5;"Пенка для умывания просто отличная! Мягко очищает кожу, не пересушивает и не вызывает стянутости. Хорошо пенится, приятно пахнет и легко смывается. После использования кожа становится свежей, гладкой и выглядит более ухоженной. Очень довольна, буду брать ещё! ✨"
684264302;5;"Отличная основа Все понравилось"
684264302;5;"Пенка отличная Нет Все понравилось"
684264302;5;"Тональный крем мне понравился, покрывает хорошо советую Всё так"
684264302;5;"Нежная сыворотка с ненавязчивым запахом.Отлично увлажняет, нет раздражения (у меня чувствительная кожа). Порадовало, что расход экономичный. Однозначно стоит попробовать!"
684264302;5;"Ложится ровно Всё отлично"
684264302;5;"Очень крутой тональный крем 😍"
684264302;2;"подсушивает проблемные места очень плохо мылится, на коже как масло ощущается"
684264302;5;"Хорошо увлажняет,но эффект наверное будет не сразу! Буду брать ещё)"
684264302;5;"В этой пенке идеально все🩵 Легкая и нежная. Отличный выбор для ежедневного ухода!"
684264302;5;"Сыворотка легкая, быстро впитывается и дарит коже нежность и свежесть. Отличное настроение каждое утро! 😊"
684264302;5;"Упаковка слегка помялась, но я же не картон ом умываться буду так что не критично. Пахнет вкусно, хорошо очищает. 10 из 10"
684264302;5;"Хорошо увлажняет. Не скатывается, не оставляет на коже липкий слой. Запах приятный. Советую!"
684264302;1;"Слишком светлая, а при нанесении на лицо - кажется лицо жёлтым Без румяны и скульптора цвет лица от этой тоналки как у больного человека Мне не понравилась тоналка Обычно от тонального коема лицо кажется свежим и он скрывает некоторые недостатки кожи Этот и есть - недостаток"
684264302;5;"Пенка просто супер, однозначно рекомендую! Лучшее, что я пробовала."
684264302;5;"Аккуратно и качественно упакован, пришел быстро, текстура и цвет понравились, буду пользоваться"
684264302;5;"Заказываю не в первый раз, хорошая тоналка"
684264302;5;"Моя любимая пенка😍 нежно очищает кожу без эффекта стянутости. Применяю уже долгое время, кожа стала меньше жирниться, всегда беру его с собой и в поездки"
684264302;5;"Легкая, воздушная текстура приятно распределяется по лицу , не пересушивает кожу и отлично удаляет загрязнения, остатки макияжа. Рекомендую 👍🏻"
684264302;5;"Пенка мягко очищает, со своей задачей справляется отлично, кожу не стягивает"
684264302;5;"Шикарная сыворотка, ложится мягко, за такую цену, просто подарок!"
684264302;4;"Товар пришёл быстро, упакован хорошо К сожалению не подошёл цвет"
684264302;5;"Хорошая пенка, кожу не сушит, увлажняет. Хорошо пениться и чистит кожу, приятный запах, подходит для ежедневного ухода. Стильная и удобная бутылочка."
684264302;5;"Пенка понравилась. Не сушит кожу, пенится хорошо, аромат приятный."
684264302;5;"Приятный аромат, хорошо пенится.Очень увлажняет кожу, после зимы. Не раздражает, высыпаний после применения нет.Хороший результат. Нежная текстура"
684264302;5;"Очень сильно перекрывает недостатки Сильно желтит и видео, что используют тоналку"
684264302;5;"Пришёл быстро, упаковка целая, сначала испугалась, что очень жёлтый цвет, но потом, когда распределила кистью, стало нормально, с кругами под глазами справился на ура, матирует нормально, но не прям сильно, покраснения тоже перекрывает хорошо, запаха почти нет, приятно-нейтральный такой, в общем мне понравился👍"
684264302;5;"хорошо отчищает  приятный аромат  одни плюсы"
684264302;5;"хорошая сыворотка  отлично увложняет  питает"
684264302;3;"Хороший тон, не скатывается, матовая, как и обещали В описании указано 30мл, прислали 40. Очень странно, честно говоря"
684264302;5;"Беру первый раз у этого продавца и этот бренд. Хорошего качества пенка, мне понравилась. Хватает горошенки на все лицо, не было аллергии, не сушит и не стягивает кожу лица. Запах приятный. Рекомендую к покупке."
684264302;5;"Пенка -  моя находка, очищает и самое важное не стягивает кожу."
684264302;5;"Сыворотка оправдала все мои ожидания.Доставка в срок,буду заказывать еще.Рекомендую Нету"
684264302;5;"Хорошо упакован.и по текстуре нравится. Хороший тональный ."
684264302;5;"Лёгкая сыворотка, быстро впитывается. Не липкая, приятный запах.  После нескольких применений следы от высыпаний стали менее заметны"
684264302;1;"Рыжий за такие деньги это ужас"
684264302;5;"отличный тональный крем , пользуюсь не первый год , рекомендую"
684264302;5;"Очень классно увлажняет , приятный запах"
684264302;5;"Все Хорошая текстура , упаковка ! Матовый с натуральным покрытием"
684264302;5;"Пришел быстро цвет соответствует заявленному"
684264302;5;"Сыворотку для лица использую перед макияжем вместо праймера и что хочу сказать - я довольна! Она приятно пахнет, увлажняет кожу и подготавливает ее к следующему этапу. Спасибо за качественный товар)"
684264302;5;"Пенка для лица меня очень порадовала! Бережно очищает кожу, при этом не доводя ее до чувства «стянутости», смывает излишки кожного сала. Использую совместно с сывороткой такой же серии, мне нравится)"
684264302;5;"Увлажняющая сыворотка быстро впитывается, делает кожу мягкой и заметно более упругой. Результат уже с первого применения)"
684264302;5;"Пенка для умывания отлично очищает кожу, не пересушивая её, и оставляет ощущение свежести на весь день. Рекомендую)"
684264302;5;"Пенка хорошая. После умывания нет чувства стянутости. Зато есть чувства очищеной и гладкой кожи. Пользуюсь несколько дней. Уже заметны изменения."
684264302;1;"взяла самый светлый, а получила рыжий"
684264302;5;"Отличный тон! Хорошо ложится на лице скрывает поры"
684264302;5;"Хорошая текстура, не липкая. Кожа стала увлажненная, без высыпаний. Эффект очень понравился. Без раздражения и неприятных ощущений"
684264302;1;"Мне ничего не понравилось. Во-первых, взяла 01 оттенок, самый светлый, но он очень желтый, вдобавок позже начинает окисляться и через час желание его смыть. Во-вторых, ложится пятнами, скатывается под глазами, на подбородке и на лбу. Не рекомендую"
684264302;5;"Отличная пенка! Приятный аромат, не сушит лицо. На ежедневную основу определённо подходит. Рекомендую👍"
684264302;5;"Классная пенка, то что было мне нужно. Для моей жирной кожи самое то 👌"
684264302;5;"Быстро впитывается, не оставляет липкости, кожа после неё становится мягкой и увлажнённой. Заметила, что тон лица выровнялся. Отличное средство для ежедневного ухода, рекомендую!"
684264302;5;"Отличное средство для ежедневного ухода. Лёгкая текстура, приятный аромат, хорошо очищает кожу, не пересушивая её. После использования лицо становится свежим и мягким. Рекомендую!"
684264302;5;"Всё Минусов нет Отличная пенка, не стягивает кожу и очень приятный аромат! Рекомендую 💯"
684264302;5;"Пенка для умывания хорошо снимает макияж и не сушит кожу. Рекомендую!"
684264302;5;"Тональный крем достаточно плотный, перекрывает высыпания, но цвет мне немного не подошёл, больше в песочный"
684264302;2;"Единственный плюс - товар пришел целым. В бутыльке меньше 1/3 от объема. Чтобы набрать хоть немного в пипетку, приходится постараться. Изначально смутило, что бутылек практически ничего не весит, но списала на то, что бутылек не стеклянный, а если его взбултыхнуть - чувствуется, что сыворотки там на дне. Не знаю проблема это продавца или маркетплейчаса, но крайне неприятно оплатить средство и понять, что его хватит раз на пять. Как оценивать в такой ситуации эффект от сыворотки - непонятно."
684264302;5;"Хорошая пенка. Нет Пенка понравилась. Приятный запах. Отлично пенится. После использования кожа лица чистая и увлажненная. Приобрела дочке для проблемной кожи."
684264302;5;"Пенка для лица мне понравилась хорошо пениться чистит кожу,нет чувства стянутости после нее"
684264302;5;"Сыворотка - зачет. Покупал в подарок ее и еще несколько примочек у данного продавца. Все зашло на ура."
684264302;5;"Отличная пенка, наносится легко и просто. Кожу не сушит. Запах приятный, цена просто 🔥🔥🔥."
684264302;5;"Прекрасная сыворотка, заказываю уже второй раз. Нравится своя кожа."
684264302;5;"Отличная пенка! Очищает нежно, кожа свежая и сияющая. Рекомендую! До этого была пенка, но от нее не было никакого результата, а эта прям хорошо очищает"
684264302;5;"Сыворотка просто чудо! Увлажняет кожу, делает её гладкой и сияющей. Использую всего пару недель, а уже заметила разницу. Очень легкая текстура, быстро впитывается. Определенно рекомендую!"
684264302;5;"Отличная пенка, хорошо очищает кожу, советую к покупке😌"
684264302;5;"Приятно пахнет, не липнет на коже, хороший состав"
684264302;5;"Хорошо упаковано, сияет на коже, действует не замедлительно"
684264302;1;"Всегда покупала такой тон и эту фирму и был светлый, а этот раз хоть и тот же оттенок но он рыжий чуток 🥲"
684264302;5;"Очень довольна покупкой! Сыворотка с приятным запахом, текстура нежная, быстро впитывается и не оставляет липкости. доставке тоже нет вопросов, все отлично запаковано Рекомендую к покупке и использованию!"
684264302;5;"Отличная пенка! Не ожидала, что салициловая кислота может так мягко очищать. Кожа свежая, поры чистые, при этом нет стянутости и шелушений. Даже моя сухая кожа после умывания чувствует себя комфортно и увлажнённой. Чёрные точки стали меньше заметны. Буду брать ещё!"
684264302;5;"Отличная рабочая сыворотка! Уже через неделю заметно подсушила прыщи, убрала жирный блеск и уменьшила чёрные точки. Поры стали чище, сальные нити почти не видны. Воспаления проходят быстрее."
684264302;5;"Отличная пенка, не пересушивает кожу и хорошо смывает остатки макияжа) Рекомендую"
684264302;5;"Отличная пенка, кожу не сушит и не раздражает. Приятный аромат. Цена супер!"
684264302;2;"Упаковка красивая Пенка не пенится , будто просто обычным мылом умываюсь , не понравилось"
684264302;5;"Пенка хорошо очищает, приятная текстура, легко распределяется. Кожа после умывания не стянулась. Для комбинированной кожи подошло. Буду пользоваться"
684264302;5;"У сыворотки легкая текстура, не водянистая. Распределяется равномерно, липкости нет. На лице после высыхания не ощущается в виде пленки. Мне подошло."
684264302;5;"Хороший мягкий гель для умывания: деликатно очищает, не сушит кожу и помогает уменьшить высыпания. После использования кожа ощущается свежей и гладкой. Отличный вариант для ежедневного ухода. 🤍"
684264302;5;"Цена, запах Все хорошо Пенка с приятным ненавязчивым запахом, пенится хорошо, очищает без пересушивания. Сыворотка лёгкая, не забивает поры, увлажняет на весь день. Отбеливающий эффект заметен через 3–4 недели регулярного применения. Соотношение цена‑качество отличное."
684264302;5;"Запах, эффект, цена Нет Пенка с приятным ненавязчивым запахом, пенится хорошо, очищает без пересушивания. Сыворотка лёгкая, не забивает поры, увлажняет на весь день. Отбеливающий эффект заметен через 3–4 недели регулярного применения. Соотношение цена‑качество отличное."
684264302;5;"Хорошо ложится,понравилась текстура."
684264302;5;"Умывалочка на отлично, для подростковой кожи самое отличное, не пересушивает, и не стягивает, работает мягко."
684264302;5;"Скорость доставки, цена Плёнку взял девушке, после первого использования девушка довольна, приятный запах, хорошо умирает, щадящий к коже"
684264302;3;"Сомнительно. Когда добавляешь в пенку немного воды , да, получается нормальный продукт для умывания, но когда умылся я бы не сказала что есть какой то эффект. Да, после умывания есть ощущение что чем то умылся , но все равно никакого увлажнения не ощущается. После использования вечером на утро появились в небольшом количестве какие то высыпания , не знаю появились ли они после пенки , или просто совпадение. Запах на любителя"
684264302;5;"Хорошо ложится Нет Тональный крем, очень понравился ! Хорошо ложится , не желтеет . Запах приятный . Советую."
684264302;5;"Сыворотка густой текстуры,приятный лёгкий аромат,хорошо увлажняет и успокаивает кожу"
684264302;5;"Текстура пенки и эффект После сыворотки заказала и пенку для умывания. Решила попробовать и её, так как после сыворотки я осталась довольна результатом. Текстура нежная, хорошо распределяется, матирует кожу. Приятно пахнет."
684264302;5;"Эффект сыворотки Люблю я сыворотки для лица. Много каких перепробовала.но, но эта мне зашла на ура. Сама сыворотка густая, не растекается по лицу пока проводишь линии на лице. Хорошо распределяется по коже, липкость после впитывания не оставляет.. Покраснения на лице убирает."
684264302;5;"Приятно пахнет, хорошо смывает все загрязнения с лица и не пересушивает кожу! Моя новая любовь❤️"
684264302;3;"Смывает нормально Пахнет как какое то мыло,нюхать невозможно"
684264302;5;"Не окисляется, плотный Все так как надо Я наконец то нашла тон который мне идеально подходит🙏🏻"
684264302;3;"Красивая упаковка Запах, консистенция, он абсолютно не пенится, хотя должен, не смывает остатки макияжа, после него кожа..какая-то не такая, не знаю, мне не нравится в общем"
684264302;1;"Тон не совпадает , рыжий, явно не 01 тон"
684264302;5;"Хорошая сыворотка с приятным ароматом. Наносится легко и быстро впитывается"
684264302;5;"Спасибо за отправку, рекомендую"
684264302;5;"идеальный матовый крем🔥"
684264302;5;"Супер, идеальный тон"
684264302;4;"Отличная пенка, запах очень приятный Хорошо пенится, не стягивает кожу лица Борется с высыпанием, с жирным блеском Коже нежная и приятная"
684264302;5;"Сыворотка не липкая, расход экономичный, впитывается моментально, увлажняет очень здорово. Я довольна"
684264302;5;"Легко удаляет макияж ,при этом не пересушивает кожу 🔥 Мне очень понравилось эта пенка тем что очень хорошо справляется со своей задачей и подходит для ежедневного использования. Очень понравилось что пенка хорошо пенится и легко распределяется по коже"
684264302;5;"Пенка огонь! Самое важное для меня, чтобы не стягивало  кожу после умывания. А тут прям увлажнение такое , очень нравится!"
684264302;1;"Ничего Рыжий цвет Совсем не тот цвет (оттенок 01)Для сравнения какой должен быть (справа)и что пришло (слева)"
684264302;5;"Сыворотка хорошо увлажняет кожу и делает ее более упругой Мне очень понравилось эта сыворотка тем ,что спустя несколько недель использования заметила улучшение в текстуре кожи ,поры стали менее заметны."
684264302;5;"Это супер продукт, давно искала!Перекрывает недостатки, бархатистый. Я в восторге!"
684264302;2;"не понравилась, очень сушит кожу, высыпало мелкими прыщами"
684264302;5;"Шикарная пенка, хорошо помогает с акне, подойдет на утро и вечер, спасибо"
684264302;5;"Пенка классная❤️ Отлично пенится, расход экономичный, хватит надолго. Кожа после использования мягкая и бархатистая."
684264302;5;"Отличная сыворотка очень понравилась хорошо впитывается в кожу всё отлично рекомендую всем."
684264302;5;"Отличная пенка , Хорошо очищает кожу, Хорошо пенится , Спасибо большое."
684264302;5;"Сыворотка очень классная, отлично увлажняет кожу, использую как базу под макияж, спасибо продавцу)"
684264302;5;"Отличная пенка, мягкое очищение, очень довольна что не сушит мою кожу, спасибо большое продавцу"
684264302;5;"Супер. Думала темный, но он подстраивается под тон кожи хорошо. Мне понравился, рекомендую."
684264302;5;"Тоник посоветовали беру 1 раз вроде норм"
684264302;4;"Быстрая доставка В целом понравился, но мне кажется что жидковатый"
684264302;5;"Нежный аромат, впитывается быстро и нет липкого эффекта."
684264302;5;"Очень классная пенка, мягко очищает кожу. Пахнет нежненько."
684264302;5;"Лицо после нее мягкое"
684264302;1;"Вообще не понравилось"
684264302;5;"Отличная сыворотка! Лёгкая, моментально впитывается, не оставляет липкости и плёнки на лице. После недели использования кожа стала заметно более увлажнённой, мягкой и свежей. Мелкие морщинки разгладились, тон выровнялся. Под макияж ложится идеально. Очень довольна, буду заказывать ещё!"
684264302;5;"Эта пенка самая лучшая из всех которые я пробовала 😌 Нежно очищает кожу от макияжа и не пересушивает! Стильный и удобный тюбик 🥰 Рекомендую 👍🏻"
684264302;5;"Отличный тональный крем Всё хорошо Рекомендую"
684264302;5;"Качество соответствует описанию. По срокам годности всё в порядке. Пользовалась 2 дня, пока всё нравится. Кожа после сыворотки мягкая, не липкая, хорошо ложится макияж."
684264302;5;"Качество соответствует описанию. По срокам годности всё в порядке. Умываюсь 2 день, пока всё нравится. Приятная текстура пенки, хорошо смывает макияж (даже термостойкую тушь), кожа после умывания мягкая и приятная на ощупь."
684264302;5;"Пенка оправдала все мои ожидания четко прям очищает, лицо после него  выглядит намного свежее"
684264302;5;"Качество Пенка для умывания пришла без повреждений . Отлично пенится , приятно пахнет . Делает лицо мягким и убирает сухость кожи. Рекомендую однозначно."
684264302;4;"Тоналка супер Сломан дозатор, при нажимании все лезет по бокам"
684264302;5;"Так понравилась мне это сыворотка , наносить так приятно , впитывается очень хорошо"
684264302;1;"пенка не понравилась, сушит кожу, стягивает все, ну собственно с таким составом не удивительно"
684264302;5;"Все отлично,советую к покупке."
684264302;5;"Понравилась пенка для умывания. Мягко очищает кожу, не сушит, не вызывает раздражения. Лёгкая текстура, удобно наносить"
684264302;5;"Приятная мягкая пенка.  Лицо себя чувствует освеженным после использования.  Результат нравится."
684264302;5;"Получила пенку для лица понравилось что объёмная , хватить на долгое использование  пахнет ближе к цветочному"
684264302;2;"Не пенится,плохо пахнет,стягивает лицо"
684264302;1;"Запах просроченного крема, не пенится"
684264302;5;"Пришло целое. Очень удобный флакон. Запах нерезкий"
684264302;5;"Все пришло целое. Приятный запах"
684264302;3;"Целое, упаковка заводская. Заказала на этот раз у другого продавца, та же фирма, и тот же тон, но в действительности тон совсем бежевый, хоть и 01. Не знаю как пользоваться буду."
684264302;5;"Запах и консистенция Сыворотка легкая, быстро впитывается и хорошо увлажняет кожу лица. Запах приятный. Спасибо продавцу."
684264302;5;"Пенка отличная, очень хорошо справляется со своей задачей и приятно пахнет"
684264302;5;"Пенка отлично очищает. После применения не сушит и не стягивает кожу лица. Подходит для ежедневного применения. Приятный запах"
684264302;5;"Хорошая пенка для умывание. Подходит для ежедневного ухода, кожу не сушит. Отлично очищает кожу лица."
684264302;5;"Хороший тональник,  хорошо скрывает недостатки ."
684264302;5;"Приятные аромат и текстура, хорошо смывает макияж, даже тушь!!!"
684264302;5;"Хорошая пенка для умывания, мягкая текстура, хорошо увлажняет,легко смывает макияж и запах приятный👍🏻"
684264302;5;"Сыворотка имеет приятную консистенцию, легко распределяется по коже, впитывается быстро, не оставляет жирного блеска.Кожа становится более увлажнённой и подтянутой!"
684264302;1;"получила сыворотку для лица на запах приятный, не приторный после нанесения не оставляет липкости"
684264302;5;"Отличная пенка для умывания, приятно пахнет. Не сушит кожу, кожа после нее очень мягкая, нежная. Хорошо очищает👍🏻"
684264302;5;"Все Все отлично Девочки, пенка просто отличная, макияж смывает на ура, лицо после умывания блестит и не стягивает что крайне важно, не сушит кожу Покупкой довольна, советую"
684264302;5;"Все - Хорошая пенка. Легко очищает кожу, не оставляет липкости или стянутости. Действует мягко и деликатно. Важно избегать зоны вокруг глаз и не забывать наносить на шею тоже. Кожа после умывания не блестит, ровная и свежая 👍"
684264302;5;"Пенка нежная, приятно пахнет и хорошо пениться. Кожа после использования выглядит свежее."
684264302;5;"красивая и минималистичная упаковка, матовый и приятный на ощупь сам флакон, на первый взгляд не совсем светлый тон, буду пробовать на лице решила попробовать по совету визажиста"
684264302;1;"Тональный не соответствует карточке,тон совсем другой, жёлтый,под тон не подстраивается, ужасно!!! Тон не бежевый!!жёлтый!! Не рекомендую!"
684264302;3;"хорошо ложится скатывается и окисляется"
684264302;5;"Хороший тональник, мне подошел, запаха нет, приятная текстура, мне понравился"
684264302;5;"Легенький, идеально на теплый сезон - Очень приятный, цветочно пудровый, наносится хорошо, мне понравился"
684264302;1;"вонючая,только прыщи полезли"
684264302;5;"Сыворотка понравилась , легко ложится на кожу , быстро  впитывается .  Консистенция мягкая , кремовая приятная в использовании"
684264302;5;"Пенка понравилась , мягкая текстура , похожа на крем . приятно  ложится на кожу , кожа после увлажненная"
684264302;5;"Пользуюсь неделю,  нравится👍 Липкости не оставляет, xopoшая база под любой крем"
684264302;5;"хороший тон, не скатывается. макияж держался целый день! все хорошо"
684264302;5;"Xopoшо подсушивает прыщики, поры стали чище. Очень мягкая, не сушит кожу"
684264302;5;"Сыворотка приятная по консистенции и аромату , кожа лица говорит спасибо, реально не ожидала за такую стоимость такого результата"
684264302;5;"Прекрасная и нежная пенка, после нее кожа бархатистая и освежающая"
684264302;5;"Качество супер, беру не в первый раз, кожа нежная и подтянутая, эффект сразу, спасибо огромное , продавца рекомендую!"
684264302;5;"Могу сказать что жена оценила, советую"
684264302;5;"Брал на подарок жене и не прогадал"
684264302;5;"Пенка супер, приятный аромат и текстура, очень понравилась. Советую!"
